"Country","Date","1.4_ORD","1.4_GEO","4.1_ORD","4.1_GEO","4.2_ORD","4.2_GEO","4.3_ORD","4.3_GEO","4.5_ORD","4.5_GEO","5_E","5_Q","1.4_IND","4.1_IND","4.2_IND","4.3_IND","4.5_IND","5_IND","PHSM SI"
Sweden,"13-Feb-21","1",1,2,0,2,0,4,0,1,0,2,2,33.333,30,46.667,80,0,66.667,42.778
Sweden,"07-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"06-Jan-21","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"05-Jan-21","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"04-Jan-21","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"03-Jan-21","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"02-Jan-21","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"01-Jan-21","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"31-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"30-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"29-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"28-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"27-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"26-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"25-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"24-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"23-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"22-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"08-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"09-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"10-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"11-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"12-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"13-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"08-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"14-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"16-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"17-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"18-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"19-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"20-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"21-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"15-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"09-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"10-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"11-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"30-Jan-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"31-Jan-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"01-Feb-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"02-Feb-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"03-Feb-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"04-Feb-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"29-Jan-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"05-Feb-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"07-Feb-21","1",1,1,1,2,0,4,0,1,0,2,2,33.333,25,46.667,80,0,66.667,41.944
Sweden,"08-Feb-21","1",1,1,1,2,0,4,0,1,0,2,2,33.333,25,46.667,80,0,66.667,41.944
Sweden,"09-Feb-21","1",1,2,0,2,0,4,0,1,0,2,2,33.333,30,46.667,80,0,66.667,42.778
Sweden,"10-Feb-21","1",1,2,0,2,0,4,0,1,0,2,2,33.333,30,46.667,80,0,66.667,42.778
Sweden,"11-Feb-21","1",1,2,0,2,0,4,0,1,0,2,2,33.333,30,46.667,80,0,66.667,42.778
Sweden,"12-Feb-21","1",1,2,0,2,0,4,0,1,0,2,2,33.333,30,46.667,80,0,66.667,42.778
Sweden,"06-Feb-21","1",1,1,1,2,0,4,0,1,0,2,2,33.333,25,46.667,80,0,66.667,41.944
Sweden,"14-Feb-21","1",1,2,0,2,0,4,0,1,0,2,2,33.333,30,46.667,80,0,66.667,42.778
Sweden,"28-Jan-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"26-Jan-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"12-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"13-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"14-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"15-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"16-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"17-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"27-Jan-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"18-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"20-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"21-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"22-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"23-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"24-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"25-Jan-21","1",1,1,1,2,0,4,0,1,0,2,0,33.333,25,46.667,80,0,33.333,36.389
Sweden,"19-Jan-21","1",1,2,1,2,0,4,0,1,0,2,0,33.333,50,46.667,80,0,33.333,40.556
Sweden,"07-Dec-20","0",1,2,1,2,0,4,0,1,0,2,0,0,50,46.667,80,0,33.333,35
Sweden,"26-Apr-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"28-Apr-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"08-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"07-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"06-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"05-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"04-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"03-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"02-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"01-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"31-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"30-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"29-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"28-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"27-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"26-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"25-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"24-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"23-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"09-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"10-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"11-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"12-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"13-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"14-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"09-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"15-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"17-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"18-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"19-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"20-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"21-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"22-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"16-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"10-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"11-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"12-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"31-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"01-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"02-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"03-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"04-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"05-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"30-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"06-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"08-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"09-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"10-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"11-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"12-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"13-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"07-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"08-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"29-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"27-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"13-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"14-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"15-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"16-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"17-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"18-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"28-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"19-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"21-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"22-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"23-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"24-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"25-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"26-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"20-Aug-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"27-Apr-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"07-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"05-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"29-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"28-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"27-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"26-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"25-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"24-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"23-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"22-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"21-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"20-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"19-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"18-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"17-May-21","1",1,1,1,2,0,4,0,1,1,2,2,33.333,25,46.667,80,20,66.667,45.278
Sweden,"16-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"15-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"14-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"13-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"29-Apr-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"30-Apr-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"01-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"02-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"03-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"04-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"30-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"05-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"07-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"08-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"09-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"10-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"11-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"12-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"06-May-21","1",1,3,0,2,0,4,0,1,1,2,2,33.333,55,46.667,80,20,66.667,50.278
Sweden,"31-May-21","1",1,3,0,2,0,4,0,1,1,1,1,33.333,55,46.667,80,20,33.333,44.722
Sweden,"01-Jun-21","1",1,3,0,1,1,2,1,1,1,1,1,33.333,55,33.333,50,20,33.333,37.5
Sweden,"02-Jun-21","1",1,3,0,1,1,2,1,1,1,1,1,33.333,55,33.333,50,20,33.333,37.5
Sweden,"21-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"22-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"23-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"24-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"25-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"26-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"20-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"27-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"29-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"30-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"01-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"02-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"03-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"04-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"28-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"06-Jul-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"19-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"17-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"03-Jun-21","1",1,3,0,1,1,2,1,1,1,1,1,33.333,55,33.333,50,20,33.333,37.5
Sweden,"04-Jun-21","1",1,3,0,2,0,2,1,1,1,1,1,33.333,55,46.667,50,20,33.333,39.722
Sweden,"05-Jun-21","1",1,3,0,2,0,2,1,1,1,1,1,33.333,55,46.667,50,20,33.333,39.722
Sweden,"06-Jun-21","1",1,3,0,2,0,2,1,1,1,1,1,33.333,55,46.667,50,20,33.333,39.722
Sweden,"07-Jun-21","1",1,1,1,2,0,2,1,1,1,1,1,33.333,25,46.667,50,20,33.333,34.722
Sweden,"08-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"18-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"09-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"11-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"12-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"13-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"14-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"15-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"16-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"10-Jun-21","1",1,1,1,1,1,2,1,1,1,1,1,33.333,25,33.333,50,20,33.333,32.5
Sweden,"14-Sep-21","0",1,1,1,1,1,1,1,1,1,1,1,0,25,33.333,25,20,33.333,22.778
Sweden,"06-Dec-20","0",1,1,1,2,0,4,0,1,0,2,0,0,25,46.667,80,0,33.333,30.833
Sweden,"04-Dec-20","0",1,1,1,2,0,4,0,1,0,2,0,0,25,46.667,80,0,33.333,30.833
Sweden,"08-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"07-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"06-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"05-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"04-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"03-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"02-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"01-Jun-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"31-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"30-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"29-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"28-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"27-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"26-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"25-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"24-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"23-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"09-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"10-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"11-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"12-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"13-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
Sweden,"14-May-20","0",1,2,1,1,1,3,1,1,1,2,0,0,50,33.333,75,20,33.333,35.278
