date,cases,gender
2020-05-29,0.0,female
2020-05-30,0.0,female
2020-05-31,0.0,female
2020-06-01,2.0,female
2020-06-02,1.0,female
2020-06-03,0.0,female
2020-06-04,1.0,female
2020-06-05,3.0,female
2020-06-06,0.0,female
2020-06-07,0.0,female
2020-06-08,0.0,female
2020-06-09,2.0,female
2020-06-10,0.0,female
2020-06-11,2.0,female
2020-06-12,1.0,female
2020-06-13,0.0,female
2020-06-14,0.0,female
2020-06-15,0.0,female
2020-06-16,2.0,female
2020-06-17,1.0,female
2020-06-18,0.0,female
2020-06-19,4.0,female
2020-06-20,1.0,female
2020-06-21,0.0,female
2020-06-22,6.0,female
2020-06-23,1.0,female
2020-06-24,1.0,female
2020-06-25,3.0,female
2020-06-26,8.0,female
2020-06-27,1.0,female
2020-06-28,2.0,female
2020-06-29,5.0,female
2020-06-30,4.0,female
2020-07-01,10.0,female
2020-07-02,9.0,female
2020-07-03,13.0,female
2020-07-04,15.0,female
2020-07-05,13.0,female
2020-07-06,15.0,female
2020-07-07,7.0,female
2020-07-08,3.0,female
2020-07-09,9.0,female
2020-07-10,15.0,female
2020-07-11,6.0,female
2020-07-12,4.0,female
2020-07-13,7.0,female
2020-07-14,11.0,female
2020-07-15,9.0,female
2020-07-16,4.0,female
2020-07-17,7.0,female
2020-07-18,5.0,female
2020-07-19,1.0,female
2020-07-20,15.0,female
2020-07-21,17.0,female
2020-07-22,16.0,female
2020-07-23,9.0,female
2020-07-24,7.0,female
2020-07-25,11.0,female
2020-07-26,3.0,female
2020-07-27,7.0,female
2020-07-28,4.0,female
2020-07-29,15.0,female
2020-07-30,10.0,female
2020-07-31,4.0,female
2020-08-01,3.0,female
2020-08-02,1.0,female
2020-08-03,5.0,female
2020-08-04,7.0,female
2020-08-05,7.0,female
2020-08-06,1.0,female
2020-08-07,6.0,female
2020-08-08,1.0,female
2020-08-09,2.0,female
2020-08-10,3.0,female
2020-08-11,9.0,female
2020-08-12,12.0,female
2020-08-13,13.0,female
2020-08-14,13.0,female
2020-08-15,4.0,female
2020-08-16,4.0,female
2020-08-17,12.0,female
2020-08-18,16.0,female
2020-08-19,22.0,female
2020-08-20,16.0,female
2020-08-21,21.0,female
2020-08-22,17.0,female
2020-08-23,6.0,female
2020-08-24,15.0,female
2020-08-25,17.0,female
2020-08-26,13.0,female
2020-08-27,19.0,female
2020-08-28,17.0,female
2020-08-29,15.0,female
2020-08-30,13.0,female
2020-08-31,19.0,female
2020-09-01,25.0,female
2020-09-02,25.0,female
2020-09-03,20.0,female
2020-09-04,27.0,female
2020-09-05,25.0,female
2020-09-06,10.0,female
2020-09-07,17.0,female
2020-09-08,46.0,female
2020-09-09,43.0,female
2020-09-10,50.0,female
2020-09-11,46.0,female
2020-09-12,51.0,female
2020-09-13,24.0,female
2020-09-14,60.0,female
2020-09-15,60.0,female
