date,cases,gender
2020-06-05,11.0,female
2020-06-06,10.0,female
2020-06-07,5.0,female
2020-06-08,6.0,female
2020-06-09,6.0,female
2020-06-10,12.0,female
2020-06-11,18.0,female
2020-06-12,4.0,female
2020-06-13,11.0,female
2020-06-14,13.0,female
2020-06-15,5.0,female
2020-06-16,7.0,female
2020-06-17,21.0,female
2020-06-18,12.0,female
2020-06-19,6.0,female
2020-06-20,16.0,female
2020-06-21,22.0,female
2020-06-22,8.0,female
2020-06-23,10.0,female
2020-06-24,23.0,female
2020-06-25,26.0,female
2020-06-26,29.0,female
2020-06-27,25.0,female
2020-06-28,24.0,female
2020-06-29,14.0,female
2020-06-30,36.0,female
2020-07-01,70.0,female
2020-07-02,49.0,female
2020-07-03,56.0,female
2020-07-04,44.0,female
2020-07-05,34.0,female
2020-07-06,20.0,female
2020-07-07,18.0,female
2020-07-08,52.0,female
2020-07-09,37.0,female
2020-07-10,50.0,female
2020-07-11,50.0,female
2020-07-12,40.0,female
2020-07-13,28.0,female
2020-07-14,33.0,female
2020-07-15,67.0,female
2020-07-16,60.0,female
2020-07-17,36.0,female
2020-07-18,53.0,female
2020-07-19,49.0,female
2020-07-20,20.0,female
2020-07-21,55.0,female
2020-07-22,75.0,female
2020-07-23,58.0,female
2020-07-24,79.0,female
2020-07-25,81.0,female
2020-07-26,51.0,female
2020-07-27,29.0,female
2020-07-28,64.0,female
2020-07-29,95.0,female
2020-07-30,106.0,female
2020-07-31,105.0,female
2020-08-01,79.0,female
2020-08-02,61.0,female
2020-08-03,31.0,female
2020-08-04,71.0,female
2020-08-05,89.0,female
2020-08-06,86.0,female
2020-08-07,74.0,female
2020-08-08,88.0,female
2020-08-09,72.0,female
2020-08-10,52.0,female
2020-08-11,92.0,female
2020-08-12,134.0,female
2020-08-13,107.0,female
2020-08-14,119.0,female
2020-08-15,126.0,female
2020-08-16,100.0,female
2020-08-17,67.0,female
2020-08-18,97.0,female
2020-08-19,138.0,female
2020-08-20,114.0,female
2020-08-21,126.0,female
2020-08-22,150.0,female
2020-08-23,129.0,female
2020-08-24,79.0,female
2020-08-25,102.0,female
2020-08-26,178.0,female
2020-08-27,188.0,female
2020-08-28,156.0,female
2020-08-29,184.0,female
2020-08-30,140.0,female
2020-08-31,82.0,female
2020-09-01,99.0,female
2020-09-02,178.0,female
2020-09-03,176.0,female
2020-09-04,189.0,female
2020-09-05,196.0,female
2020-09-06,223.0,female
2020-09-07,95.0,female
2020-09-08,118.0,female
2020-09-09,241.0,female
2020-09-10,210.0,female
2020-09-11,269.0,female
2020-09-12,237.0,female
2020-09-13,246.0,female
2020-09-14,132.0,female
2020-09-15,150.0,female
2020-09-16,237.0,female
2020-09-17,240.0,female
2020-09-18,257.0,female
2020-09-19,0.0,female
2020-09-20,0.0,female
2020-09-21,541.0,female
2020-09-22,139.0,female
2020-09-23,212.0,female
2020-09-24,209.0,female
2020-09-25,172.0,female
2020-09-26,0.0,female
2020-09-27,0.0,female
2020-09-28,413.0,female
2020-09-29,103.0,female
2020-09-30,186.0,female
2020-10-01,285.0,female
2020-10-02,254.0,female
2020-10-03,0.0,female
2020-10-04,0.0,female
2020-10-05,712.0,female
2020-10-06,334.0,female
2020-10-07,491.0,female
