date,gender,age_group,cases,deaths
2021-06-18,female,15-34,174,0
2021-06-18,female,35-59,165,0
2021-06-18,female,60-79,34,1
2021-06-18,female,80+,9,1
2021-06-18,female,total,484,3
2021-06-18,male,00-04,31,0
2021-06-18,male,05-14,97,0
2021-06-18,male,15-34,188,0
2021-06-18,male,35-59,178,0
2021-06-18,male,60-79,41,1
2021-06-18,male,80+,4,0
2021-06-18,male,total,539,1
2021-06-18,total,00-04,55,1
2021-06-18,total,05-14,175,0
2021-06-18,total,15-34,364,0
2021-06-18,total,35-59,344,0
2021-06-18,total,60-79,75,2
2021-06-18,total,80+,13,1
2021-06-18,total,total,1026,4
2021-06-19,female,00-04,23,0
2021-06-19,female,05-14,54,0
2021-06-19,female,15-34,119,0
2021-06-19,female,35-59,124,0
2021-06-19,female,60-79,26,0
2021-06-19,female,80+,11,0
2021-06-19,female,total,357,0
2021-06-19,male,00-04,22,0
2021-06-19,male,05-14,73,0
2021-06-19,male,15-34,130,0
2021-06-19,male,35-59,118,0
2021-06-19,male,60-79,27,0
2021-06-19,male,80+,4,0
2021-06-19,male,total,374,0
2021-06-19,total,00-04,45,0
2021-06-19,total,05-14,128,0
2021-06-19,total,15-34,254,0
2021-06-19,total,35-59,244,0
2021-06-19,total,60-79,53,0
2021-06-19,total,80+,15,0
2021-06-19,total,total,739,0
2021-06-20,female,00-04,10,0
2021-06-20,female,05-14,18,0
2021-06-20,female,15-34,55,0
2021-06-20,female,35-59,49,0
2021-06-20,female,60-79,4,0
2021-06-20,female,80+,2,0
2021-06-20,female,total,138,0
2021-06-20,male,00-04,12,0
2021-06-20,male,05-14,16,0
2021-06-20,male,15-34,52,0
2021-06-20,male,35-59,43,0
2021-06-20,male,60-79,9,1
2021-06-20,male,80+,2,1
2021-06-20,male,total,134,2
2021-06-20,total,00-04,22,0
2021-06-20,total,05-14,35,0
2021-06-20,total,15-34,107,0
2021-06-20,total,35-59,92,0
2021-06-20,total,60-79,13,1
2021-06-20,total,80+,4,1
2021-06-20,total,total,273,2
2021-06-21,female,00-04,16,0
2021-06-21,female,05-14,50,0
2021-06-21,female,15-34,87,0
2021-06-21,female,35-59,91,0
2021-06-21,female,60-79,17,2
2021-06-21,female,80+,3,0
2021-06-21,female,total,264,2
2021-06-21,male,00-04,14,0
2021-06-21,male,05-14,65,0
2021-06-21,male,15-34,103,0
2021-06-21,male,35-59,108,0
2021-06-21,male,60-79,32,2
2021-06-21,male,80+,7,1
2021-06-21,male,total,329,3
2021-06-21,total,00-04,30,0
2021-06-21,total,05-14,118,0
2021-06-21,total,15-34,193,0
2021-06-21,total,35-59,199,0
2021-06-21,total,60-79,49,4
2021-06-21,total,80+,10,1
2021-06-21,total,total,599,5
2021-06-22,female,00-04,19,0
2021-06-22,female,05-14,84,0
2021-06-22,female,15-34,175,0
2021-06-22,female,35-59,174,0
2021-06-22,female,60-79,43,0
2021-06-22,female,80+,12,2
2021-06-22,female,total,507,2
2021-06-22,male,00-04,27,0
2021-06-22,male,05-14,87,0
2021-06-22,male,15-34,180,0
2021-06-22,male,35-59,186,1
2021-06-22,male,60-79,49,4
2021-06-22,male,80+,11,2
2021-06-22,male,total,540,7
2021-06-22,total,00-04,46,0
2021-06-22,total,05-14,171,0
2021-06-22,total,15-34,359,0
2021-06-22,total,35-59,362,1
2021-06-22,total,60-79,92,4
2021-06-22,total,80+,23,4
2021-06-22,total,total,1053,9
2021-06-23,female,00-04,21,0
2021-06-23,female,05-14,65,0
2021-06-23,female,15-34,170,0
2021-06-23,female,35-59,130,0
2021-06-23,female,60-79,29,1
2021-06-23,female,80+,12,0
2021-06-23,female,total,427,1
2021-06-23,male,00-04,18,0
2021-06-23,male,05-14,92,0
2021-06-23,male,15-34,172,0
2021-06-23,male,35-59,146,0
2021-06-23,male,60-79,35,1
2021-06-23,male,80+,3,1
2021-06-23,male,total,466,2
2021-06-23,total,00-04,39,0
2021-06-23,total,05-14,159,0
2021-06-23,total,15-34,343,0
2021-06-23,total,35-59,279,0
2021-06-23,total,60-79,64,2
2021-06-23,total,80+,15,1
2021-06-23,total,total,899,3
2021-06-24,female,00-04,27,0
2021-06-24,female,05-14,66,0
2021-06-24,female,15-34,137,0
2021-06-24,female,35-59,104,0
2021-06-24,female,60-79,28,0
2021-06-24,female,80+,6,2
2021-06-24,female,total,368,2
2021-06-24,male,00-04,30,0
2021-06-24,male,05-14,73,0
2021-06-24,male,15-34,155,0
2021-06-24,male,35-59,143,2
2021-06-24,male,60-79,37,1
2021-06-24,male,80+,8,0
2021-06-24,male,total,447,3
2021-06-24,total,00-04,59,0
2021-06-24,total,05-14,140,0
2021-06-24,total,15-34,294,0
2021-06-24,total,35-59,248,2
2021-06-24,total,60-79,66,1
2021-06-24,total,80+,14,2
2021-06-24,total,total,822,5
2021-06-25,female,00-04,13,0
2021-06-25,female,05-14,48,0
2021-06-25,female,15-34,127,0
2021-06-25,female,35-59,92,0
2021-06-25,female,60-79,32,0
2021-06-25,female,80+,14,1
2021-06-25,female,total,326,1
2021-06-25,male,00-04,21,0
2021-06-25,male,05-14,56,0
2021-06-25,male,15-34,170,0
2021-06-25,male,35-59,127,1
2021-06-25,male,60-79,26,1
2021-06-25,male,80+,6,3
2021-06-25,male,total,406,5
2021-06-25,total,00-04,34,0
2021-06-25,total,05-14,105,0
2021-06-25,total,15-34,299,0
2021-06-25,total,35-59,221,1
2021-06-25,total,60-79,58,1
2021-06-25,total,80+,20,4
2021-06-25,total,total,737,6
2021-06-26,female,00-04,17,0
2021-06-26,female,05-14,38,0
2021-06-26,female,15-34,77,0
2021-06-26,female,35-59,81,0
2021-06-26,female,60-79,14,0
2021-06-26,female,80+,3,0
2021-06-26,female,total,230,0
2021-06-26,male,00-04,19,0
2021-06-26,male,05-14,39,0
2021-06-26,male,15-34,107,0
2021-06-26,male,35-59,69,0
2021-06-26,male,60-79,17,0
2021-06-26,male,80+,3,0
2021-06-26,male,total,254,0
2021-06-26,total,00-04,36,0
2021-06-26,total,05-14,77,0
2021-06-26,total,15-34,185,0
2021-06-26,total,35-59,150,0
2021-06-26,total,60-79,31,0
2021-06-26,total,80+,6,0
2021-06-26,total,total,485,0
2021-06-27,female,00-04,6,0
2021-06-27,female,05-14,9,0
2021-06-27,female,15-34,37,0
2021-06-27,female,35-59,29,0
2021-06-27,female,60-79,10,1
2021-06-27,female,80+,2,0
2021-06-27,female,total,93,1
2021-06-27,male,00-04,7,0
2021-06-27,male,05-14,14,0
2021-06-27,male,15-34,53,0
2021-06-27,male,35-59,45,0
2021-06-27,male,60-79,8,1
2021-06-27,male,80+,1,0
2021-06-27,male,total,128,1
2021-06-27,total,00-04,13,0
2021-06-27,total,05-14,24,0
2021-06-27,total,15-34,90,0
2021-06-27,total,35-59,74,0
2021-06-27,total,60-79,18,2
2021-06-27,total,80+,3,0
2021-06-27,total,total,222,2
2021-06-28,female,00-04,10,0
2021-06-28,female,05-14,35,0
2021-06-28,female,15-34,94,0
2021-06-28,female,35-59,68,0
2021-06-28,female,60-79,20,2
2021-06-28,female,80+,6,0
2021-06-28,female,total,233,2
2021-06-28,male,00-04,8,0
2021-06-28,male,05-14,37,0
2021-06-28,male,15-34,120,0
2021-06-28,male,35-59,81,0
2021-06-28,male,60-79,23,2
2021-06-28,male,80+,5,0
2021-06-28,male,total,274,2
2021-06-28,total,00-04,18,0
2021-06-28,total,05-14,72,0
2021-06-28,total,15-34,216,0
2021-06-28,total,35-59,150,0
2021-06-28,total,60-79,43,4
2021-06-28,total,80+,11,0
2021-06-28,total,total,510,4
2021-06-29,female,00-04,13,0
2021-06-29,female,05-14,55,0
2021-06-29,female,15-34,167,0
2021-06-29,female,35-59,141,0
2021-06-29,female,60-79,29,1
2021-06-29,female,80+,10,0
2021-06-29,female,total,415,1
2021-06-29,male,00-04,18,0
2021-06-29,male,05-14,59,0
2021-06-29,male,15-34,185,0
2021-06-29,male,35-59,153,1
2021-06-29,male,60-79,50,4
2021-06-29,male,80+,3,0
2021-06-29,male,total,468,5
2021-06-29,total,00-04,33,0
2021-06-29,total,05-14,117,0
2021-06-29,total,15-34,358,0
2021-06-29,total,35-59,294,1
2021-06-29,total,60-79,79,5
2021-06-29,total,80+,13,0
2021-06-29,total,total,894,6
2021-06-30,female,00-04,16,0
2021-06-30,female,05-14,48,0
2021-06-30,female,15-34,158,0
2021-06-30,female,35-59,137,0
2021-06-30,female,60-79,27,0
2021-06-30,female,80+,8,1
2021-06-30,female,total,394,1
2021-06-30,male,00-04,23,0
2021-06-30,male,05-14,70,0
2021-06-30,male,15-34,196,0
2021-06-30,male,35-59,136,0
2021-06-30,male,60-79,34,0
2021-06-30,male,80+,6,0
2021-06-30,male,total,465,0
2021-06-30,total,00-04,39,0
2021-06-30,total,05-14,118,0
2021-06-30,total,15-34,355,0
2021-06-30,total,35-59,273,0
2021-06-30,total,60-79,61,0
2021-06-30,total,80+,14,1
2021-06-30,total,total,860,1
2021-07-01,female,00-04,15,0
2021-07-01,female,05-14,41,0
2021-07-01,female,15-34,131,0
2021-07-01,female,35-59,98,1
2021-07-01,female,60-79,22,0
2021-07-01,female,80+,5,1
2021-07-01,female,total,312,2
2021-07-01,male,00-04,18,0
2021-07-01,male,05-14,52,0
2021-07-01,male,15-34,183,0
2021-07-01,male,35-59,107,0
2021-07-01,male,60-79,24,0
2021-07-01,male,80+,7,3
2021-07-01,male,total,391,3
2021-07-01,total,00-04,33,0
2021-07-01,total,05-14,93,0
2021-07-01,total,15-34,315,0
2021-07-01,total,35-59,206,1
2021-07-01,total,60-79,46,0
2021-07-01,total,80+,12,4
2021-07-01,total,total,705,5
2021-07-02,female,00-04,13,0
2021-07-02,female,05-14,39,0
2021-07-02,female,15-34,137,0
2021-07-02,female,35-59,91,0
2021-07-02,female,60-79,25,1
2021-07-02,female,80+,4,1
2021-07-02,female,total,309,2
2021-07-02,male,00-04,14,0
2021-07-02,male,05-14,38,0
2021-07-02,male,15-34,159,0
2021-07-02,male,35-59,103,0
2021-07-02,male,60-79,33,0
2021-07-02,male,80+,6,1
2021-07-02,male,total,353,1
2021-07-02,total,00-04,28,0
2021-07-02,total,05-14,78,0
2021-07-02,total,15-34,297,0
2021-07-02,total,35-59,196,0
2021-07-02,total,60-79,58,1
2021-07-02,total,80+,10,2
2021-07-02,total,total,667,3
2021-07-03,female,00-04,13,0
2021-07-03,female,05-14,23,0
2021-07-03,female,15-34,111,0
2021-07-03,female,35-59,87,0
2021-07-03,female,60-79,19,0
2021-07-03,female,80+,5,0
2021-07-03,female,total,258,0
2021-07-03,male,00-04,5,0
2021-07-03,male,05-14,29,0
2021-07-03,male,15-34,131,0
2021-07-03,male,35-59,64,0
2021-07-03,male,60-79,17,0
2021-07-03,male,80+,3,2
2021-07-03,male,total,249,2
2021-07-03,total,00-04,18,0
2021-07-03,total,05-14,53,0
2021-07-03,total,15-34,242,0
2021-07-03,total,35-59,151,0
2021-07-03,total,60-79,36,0
2021-07-03,total,80+,8,2
2021-07-03,total,total,508,2
2021-07-04,female,00-04,1,0
2021-07-04,female,05-14,8,0
2021-07-04,female,15-34,55,0
2021-07-04,female,35-59,26,1
2021-07-04,female,60-79,13,0
2021-07-04,female,80+,2,0
2021-07-04,female,total,105,1
2021-07-04,male,00-04,3,0
2021-07-04,male,05-14,12,0
2021-07-04,male,15-34,49,0
2021-07-04,male,35-59,29,0
2021-07-04,male,60-79,9,1
2021-07-04,male,total,102,1
2021-07-04,total,00-04,4,0
2021-07-04,total,05-14,20,0
2021-07-04,total,15-34,106,0
2021-07-04,total,35-59,55,1
2021-07-04,total,60-79,22,1
2021-07-04,total,80+,2,0
2021-07-04,total,total,209,2
2021-07-05,female,00-04,2,0
2021-07-05,female,05-14,30,0
2021-07-05,female,15-34,116,0
2021-07-05,female,35-59,81,0
2021-07-05,female,60-79,26,0
2021-07-05,female,80+,5,0
2021-07-05,female,total,260,0
2021-07-05,male,00-04,10,0
2021-07-05,male,05-14,19,0
2021-07-05,male,15-34,128,0
2021-07-05,male,35-59,97,2
2021-07-05,male,60-79,25,0
2021-07-05,male,80+,4,0
2021-07-05,male,total,283,2
2021-07-05,total,00-04,12,0
2021-07-05,total,05-14,49,0
2021-07-05,total,15-34,245,0
2021-07-05,total,35-59,181,2
2021-07-05,total,60-79,51,0
2021-07-05,total,80+,9,0
2021-07-05,total,total,547,2
2021-07-06,female,00-04,13,0
2021-07-06,female,05-14,50,0
2021-07-06,female,15-34,239,0
2021-07-06,female,35-59,143,1
2021-07-06,female,60-79,30,0
2021-07-06,female,80+,9,0
2021-07-06,female,total,484,1
2021-07-06,male,00-04,17,0
2021-07-06,male,05-14,48,0
2021-07-06,male,15-34,266,0
2021-07-06,male,35-59,195,0
2021-07-06,male,60-79,37,2
2021-07-06,male,80+,7,2
2021-07-06,male,total,570,4
2021-07-06,total,00-04,30,0
2021-07-06,total,05-14,98,0
2021-07-06,total,15-34,507,0
2021-07-06,total,35-59,338,1
2021-07-06,total,60-79,67,2
2021-07-06,total,80+,16,2
2021-07-06,total,total,1056,5
2021-07-07,female,00-04,14,0
2021-07-07,female,05-14,52,0
2021-07-07,female,15-34,208,0
2021-07-07,female,35-59,119,0
2021-07-07,female,60-79,36,1
2021-07-07,female,80+,7,2
2021-07-07,female,total,436,3
2021-07-07,male,00-04,13,0
2021-07-07,male,05-14,49,0
2021-07-07,male,15-34,267,0
2021-07-07,male,35-59,155,0
2021-07-07,male,60-79,32,0
2021-07-07,male,80+,6,0
2021-07-07,male,total,522,0
2021-07-07,total,00-04,27,0
2021-07-07,total,05-14,101,0
2021-07-07,total,15-34,478,0
2021-07-07,total,35-59,275,0
2021-07-07,total,60-79,68,1
2021-07-07,total,80+,13,2
2021-07-07,total,total,962,3
2021-07-08,female,00-04,17,0
2021-07-08,female,05-14,52,0
2021-07-08,female,15-34,217,0
2021-07-08,female,35-59,116,0
2021-07-08,female,60-79,39,0
2021-07-08,female,80+,10,1
2021-07-08,female,total,451,1
2021-07-08,male,00-04,17,0
2021-07-08,male,05-14,36,0
2021-07-08,male,15-34,277,0
2021-07-08,male,35-59,137,1
2021-07-08,male,60-79,29,0
2021-07-08,male,80+,5,0
2021-07-08,male,total,501,1
2021-07-08,total,00-04,34,0
2021-07-08,total,05-14,90,0
2021-07-08,total,15-34,495,0
2021-07-08,total,35-59,255,1
2021-07-08,total,60-79,68,0
2021-07-08,total,80+,15,1
2021-07-08,total,total,957,2
2021-07-09,female,00-04,12,0
2021-07-09,female,05-14,37,0
2021-07-09,female,15-34,231,0
2021-07-09,female,35-59,123,0
2021-07-09,female,60-79,25,0
2021-07-09,female,80+,5,0
2021-07-09,female,total,433,0
2021-07-09,male,00-04,17,0
2021-07-09,male,05-14,46,0
2021-07-09,male,15-34,260,0
2021-07-09,male,35-59,146,0
2021-07-09,male,60-79,24,3
2021-07-09,male,80+,13,4
2021-07-09,male,total,506,7
2021-07-09,total,00-04,31,0
2021-07-09,total,05-14,84,0
2021-07-09,total,15-34,493,0
2021-07-09,total,35-59,270,0
2021-07-09,total,60-79,49,3
2021-07-09,total,80+,18,4
2021-07-09,total,total,945,7
2021-07-10,female,00-04,15,0
2021-07-10,female,05-14,31,0
2021-07-10,female,15-34,193,0
2021-07-10,female,35-59,91,0
2021-07-10,female,60-79,22,1
2021-07-10,female,80+,8,0
2021-07-10,female,total,360,1
2021-07-10,male,00-04,24,0
2021-07-10,male,05-14,29,0
2021-07-10,male,15-34,240,0
2021-07-10,male,35-59,108,1
2021-07-10,male,60-79,18,0
2021-07-10,male,80+,7,3
2021-07-10,male,total,426,4
2021-07-10,total,00-04,40,0
2021-07-10,total,05-14,60,0
2021-07-10,total,15-34,436,0
2021-07-10,total,35-59,199,1
2021-07-10,total,60-79,40,1
2021-07-10,total,80+,15,3
2021-07-10,total,total,790,5
2021-07-11,female,00-04,4,0
2021-07-11,female,05-14,13,0
2021-07-11,female,15-34,83,0
2021-07-11,female,35-59,37,0
2021-07-11,female,60-79,13,0
2021-07-11,female,80+,6,0
2021-07-11,female,total,156,0
2021-07-11,male,00-04,1,0
2021-07-11,male,05-14,10,0
2021-07-11,male,15-34,98,0
2021-07-11,male,35-59,35,0
2021-07-11,male,60-79,9,0
2021-07-11,male,80+,1,0
2021-07-11,male,total,154,0
2021-07-11,total,00-04,5,0
2021-07-11,total,05-14,23,0
2021-07-11,total,15-34,181,0
2021-07-11,total,35-59,72,0
2021-07-11,total,60-79,22,0
2021-07-11,total,80+,7,0
2021-07-11,total,total,310,0
2021-07-12,female,00-04,8,0
2021-07-12,female,05-14,30,0
2021-07-12,female,15-34,203,0
2021-07-12,female,35-59,106,0
2021-07-12,female,60-79,22,0
2021-07-12,female,80+,5,1
2021-07-12,female,total,374,1
2021-07-12,male,00-04,10,0
2021-07-12,male,05-14,33,0
2021-07-12,male,15-34,232,0
2021-07-12,male,35-59,113,1
2021-07-12,male,60-79,18,1
2021-07-12,male,80+,6,1
2021-07-12,male,total,414,3
2021-07-12,total,00-04,18,0
2021-07-12,total,05-14,64,0
2021-07-12,total,15-34,436,0
2021-07-12,total,35-59,220,1
2021-07-12,total,60-79,40,1
2021-07-12,total,80+,11,2
2021-07-12,total,total,791,4
2021-07-13,female,00-04,26,0
2021-07-13,female,05-14,78,0
2021-07-13,female,15-34,448,0
2021-07-13,female,35-59,240,0
2021-07-13,female,60-79,45,1
2021-07-13,female,80+,13,1
2021-07-13,female,total,850,2
2021-07-13,male,00-04,23,0
2021-07-13,male,05-14,90,0
2021-07-13,male,15-34,477,0
2021-07-13,male,35-59,250,0
2021-07-13,male,60-79,57,3
2021-07-13,male,80+,11,1
2021-07-13,male,total,908,4
2021-07-13,total,00-04,49,0
2021-07-13,total,05-14,172,0
2021-07-13,total,15-34,929,0
2021-07-13,total,35-59,492,0
2021-07-13,total,60-79,102,4
2021-07-13,total,80+,24,2
2021-07-13,total,total,1768,6
2021-07-14,female,00-04,13,0
2021-07-14,female,05-14,71,0
2021-07-14,female,15-34,387,0
2021-07-14,female,35-59,190,0
2021-07-14,female,60-79,42,1
2021-07-14,female,80+,13,2
2021-07-14,female,total,716,3
2021-07-14,male,00-04,31,0
2021-07-14,male,05-14,72,0
2021-07-14,male,15-34,493,0
2021-07-14,male,35-59,245,1
2021-07-14,male,60-79,50,1
2021-07-14,male,80+,5,0
2021-07-14,male,total,896,2
2021-07-14,total,00-04,44,0
2021-07-14,total,05-14,144,0
2021-07-14,total,15-34,886,0
2021-07-14,total,35-59,440,1
2021-07-14,total,60-79,92,2
2021-07-14,total,80+,19,3
2021-07-14,total,total,1625,6
2021-07-15,female,00-04,21,0
2021-07-15,female,05-14,65,0
2021-07-15,female,15-34,388,0
2021-07-15,female,35-59,190,1
2021-07-15,female,60-79,32,0
2021-07-15,female,80+,8,1
2021-07-15,female,total,705,2
2021-07-15,male,00-04,17,0
2021-07-15,male,05-14,83,0
2021-07-15,male,15-34,467,0
2021-07-15,male,35-59,192,0
2021-07-15,male,60-79,35,0
2021-07-15,male,80+,6,0
2021-07-15,male,total,800,0
2021-07-15,total,00-04,38,0
2021-07-15,total,05-14,149,0
2021-07-15,total,15-34,859,0
2021-07-15,total,35-59,384,1
2021-07-15,total,60-79,67,0
2021-07-15,total,80+,14,1
2021-07-15,total,total,1512,2
2021-07-16,female,00-04,34,0
2021-07-16,female,05-14,68,0
2021-07-16,female,15-34,388,0
2021-07-16,female,35-59,185,0
2021-07-16,female,60-79,37,0
2021-07-16,female,80+,13,1
2021-07-16,female,total,725,1
2021-07-16,male,00-04,19,0
2021-07-16,male,05-14,90,0
2021-07-16,male,15-34,511,0
2021-07-16,male,35-59,220,0
2021-07-16,male,60-79,32,0
2021-07-16,male,80+,9,2
2021-07-16,male,total,881,2
2021-07-16,total,00-04,53,0
2021-07-16,total,05-14,158,0
2021-07-16,total,15-34,909,0
2021-07-16,total,35-59,406,0
2021-07-16,total,60-79,69,0
2021-07-16,total,80+,22,3
2021-07-16,total,total,1617,3
2021-07-17,female,00-04,17,0
2021-07-17,female,05-14,75,0
2021-07-17,female,15-34,326,0
2021-07-17,female,35-59,141,0
2021-07-17,female,60-79,26,2
2021-07-17,female,80+,6,0
2021-07-17,female,total,591,2
2021-07-17,male,00-04,22,0
2021-07-17,male,05-14,57,0
2021-07-17,male,15-34,364,0
2021-07-17,male,35-59,190,0
2021-07-17,male,60-79,41,0
2021-07-17,male,80+,8,3
2021-07-17,male,total,682,3
2021-07-17,total,00-04,40,0
2021-07-17,total,05-14,132,0
2021-07-17,total,15-34,693,0
2021-07-17,total,35-59,335,0
2021-07-17,total,60-79,68,2
2021-07-17,total,80+,14,3
2021-07-17,total,total,1282,5
2021-07-18,female,00-04,7,0
2021-07-18,female,05-14,16,0
2021-07-18,female,15-34,124,0
2021-07-18,female,35-59,65,1
2021-07-18,female,60-79,9,1
2021-07-18,female,80+,4,0
2021-07-18,female,total,225,2
2021-07-18,male,00-04,9,0
2021-07-18,male,05-14,21,0
2021-07-18,male,15-34,154,0
2021-07-18,male,35-59,67,0
2021-07-18,male,60-79,17,1
2021-07-18,male,80+,2,0
2021-07-18,male,total,270,1
2021-07-18,total,00-04,16,0
2021-07-18,total,05-14,38,0
2021-07-18,total,15-34,279,0
2021-07-18,total,35-59,132,1
2021-07-18,total,60-79,26,2
2021-07-18,total,80+,6,0
2021-07-18,total,total,497,3
2021-07-19,female,00-04,13,0
2021-07-19,female,05-14,58,0
2021-07-19,female,15-34,385,0
2021-07-19,female,35-59,166,0
2021-07-19,female,60-79,26,1
2021-07-19,female,80+,14,1
2021-07-19,female,total,662,2
2021-07-19,male,00-04,15,0
2021-07-19,male,05-14,47,0
2021-07-19,male,15-34,428,0
2021-07-19,male,35-59,216,0
2021-07-19,male,60-79,36,1
2021-07-19,male,80+,8,1
2021-07-19,male,total,750,2
2021-07-19,total,00-04,32,0
2021-07-19,total,05-14,106,0
2021-07-19,total,15-34,818,0
2021-07-19,total,35-59,385,0
2021-07-19,total,60-79,62,2
2021-07-19,total,80+,22,2
2021-07-19,total,total,1426,4
2021-07-20,female,00-04,27,0
2021-07-20,female,05-14,101,0
2021-07-20,female,15-34,532,0
2021-07-20,female,35-59,327,0
2021-07-20,female,60-79,64,3
2021-07-20,female,80+,13,0
2021-07-20,female,total,1064,3
2021-07-20,male,00-04,18,0
2021-07-20,male,05-14,125,0
2021-07-20,male,15-34,677,0
2021-07-20,male,35-59,367,1
2021-07-20,male,60-79,50,1
2021-07-20,male,80+,14,2
2021-07-20,male,total,1251,4
2021-07-20,total,00-04,46,0
2021-07-20,total,05-14,232,0
2021-07-20,total,15-34,1218,0
2021-07-20,total,35-59,698,1
2021-07-20,total,60-79,115,4
2021-07-20,total,80+,27,2
2021-07-20,total,total,2336,7
2021-07-21,female,00-04,32,0
2021-07-21,female,05-14,103,0
2021-07-21,female,15-34,586,0
2021-07-21,female,35-59,302,1
2021-07-21,female,60-79,60,1
2021-07-21,female,80+,19,0
2021-07-21,female,total,1102,2
2021-07-21,male,00-04,18,0
2021-07-21,male,05-14,100,0
2021-07-21,male,15-34,675,0
2021-07-21,male,35-59,311,1
2021-07-21,male,60-79,60,3
2021-07-21,male,80+,8,1
2021-07-21,male,total,1172,5
2021-07-21,total,00-04,51,0
2021-07-21,total,05-14,206,0
2021-07-21,total,15-34,1271,0
2021-07-21,total,35-59,614,2
2021-07-21,total,60-79,120,4
2021-07-21,total,80+,27,1
2021-07-21,total,total,2289,7
2021-07-22,female,00-04,23,0
2021-07-22,female,05-14,124,0
2021-07-22,female,15-34,537,0
2021-07-22,female,35-59,318,0
2021-07-22,female,60-79,47,0
2021-07-22,female,80+,8,2
2021-07-22,female,total,1057,2
2021-07-22,male,00-04,26,0
2021-07-22,male,05-14,110,0
2021-07-22,male,15-34,637,1
2021-07-22,male,35-59,314,1
2021-07-22,male,60-79,65,0
2021-07-22,male,80+,6,1
2021-07-22,male,total,1158,3
2021-07-22,total,00-04,50,0
2021-07-22,total,05-14,236,0
2021-07-22,total,15-34,1178,1
2021-07-22,total,35-59,632,1
2021-07-22,total,60-79,112,0
2021-07-22,total,80+,14,3
2021-07-22,total,total,2222,5
2021-07-23,female,00-04,35,0
2021-07-23,female,05-14,124,0
2021-07-23,female,15-34,486,0
2021-07-23,female,35-59,277,0
2021-07-23,female,60-79,54,0
2021-07-23,female,80+,24,2
2021-07-23,female,total,1002,2
2021-07-23,male,00-04,48,0
2021-07-23,male,05-14,111,0
2021-07-23,male,15-34,587,0
2021-07-23,male,35-59,290,1
2021-07-23,male,60-79,49,0
2021-07-23,male,80+,15,1
2021-07-23,male,total,1101,2
2021-07-23,total,00-04,84,0
2021-07-23,total,05-14,236,0
2021-07-23,total,15-34,1079,0
2021-07-23,total,35-59,572,1
2021-07-23,total,60-79,103,0
2021-07-23,total,80+,39,3
2021-07-23,total,total,2116,4
2021-07-24,female,00-04,31,0
2021-07-24,female,05-14,95,0
2021-07-24,female,15-34,410,0
2021-07-24,female,35-59,193,0
2021-07-24,female,60-79,37,2
2021-07-24,female,80+,6,1
2021-07-24,female,total,772,3
2021-07-24,male,00-04,33,0
2021-07-24,male,05-14,80,0
2021-07-24,male,15-34,438,0
2021-07-24,male,35-59,213,2
2021-07-24,male,60-79,39,3
2021-07-24,male,80+,5,1
2021-07-24,male,total,808,6
2021-07-24,total,00-04,66,0
2021-07-24,total,05-14,178,0
2021-07-24,total,15-34,852,0
2021-07-24,total,35-59,411,2
2021-07-24,total,60-79,76,5
2021-07-24,total,80+,11,2
2021-07-24,total,total,1594,9
2021-07-25,female,00-04,7,0
2021-07-25,female,05-14,37,0
2021-07-25,female,15-34,167,0
2021-07-25,female,35-59,102,0
2021-07-25,female,60-79,15,0
2021-07-25,female,80+,8,0
2021-07-25,female,total,336,0
2021-07-25,male,00-04,11,0
2021-07-25,male,05-14,30,0
2021-07-25,male,15-34,160,0
2021-07-25,male,35-59,82,0
2021-07-25,male,60-79,16,0
2021-07-25,male,80+,2,1
2021-07-25,male,total,301,1
2021-07-25,total,00-04,18,0
2021-07-25,total,05-14,68,0
2021-07-25,total,15-34,329,0
2021-07-25,total,35-59,184,0
2021-07-25,total,60-79,31,0
2021-07-25,total,80+,10,1
2021-07-25,total,total,640,1
2021-07-26,female,00-04,15,0
2021-07-26,female,05-14,95,0
2021-07-26,female,15-34,387,0
2021-07-26,female,35-59,215,0
2021-07-26,female,60-79,55,1
2021-07-26,female,80+,12,0
2021-07-26,female,total,780,1
2021-07-26,male,00-04,16,0
2021-07-26,male,05-14,98,0
2021-07-26,male,15-34,469,0
2021-07-26,male,35-59,233,3
2021-07-26,male,60-79,44,1
2021-07-26,male,80+,8,0
2021-07-26,male,total,868,4
2021-07-26,total,00-04,32,0
2021-07-26,total,05-14,196,0
2021-07-26,total,15-34,863,0
2021-07-26,total,35-59,450,3
2021-07-26,total,60-79,99,2
2021-07-26,total,80+,20,0
2021-07-26,total,total,1662,5
2021-07-27,female,00-04,47,0
2021-07-27,female,05-14,170,0
2021-07-27,female,15-34,680,0
2021-07-27,female,35-59,447,0
2021-07-27,female,60-79,82,1
2021-07-27,female,80+,22,3
2021-07-27,female,total,1449,4
2021-07-27,male,00-04,54,0
2021-07-27,male,05-14,166,0
2021-07-27,male,15-34,808,0
2021-07-27,male,35-59,491,0
2021-07-27,male,60-79,86,0
2021-07-27,male,80+,22,3
2021-07-27,male,total,1627,3
2021-07-27,total,00-04,101,0
2021-07-27,total,05-14,338,0
2021-07-27,total,15-34,1493,0
2021-07-27,total,35-59,944,0
2021-07-27,total,60-79,169,1
2021-07-27,total,80+,44,6
2021-07-27,total,total,3090,7
2021-07-28,female,00-04,45,0
2021-07-28,female,05-14,152,0
2021-07-28,female,15-34,627,0
2021-07-28,female,35-59,462,0
