date,gender,age_group,cases,deaths
2021-05-22,total,80-89,111,
2021-05-22,total,90+,47,
2021-05-22,total,total,7792,
2021-05-23,female,00-09,55,
2021-05-23,female,10-19,150,
2021-05-23,female,20-29,202,
2021-05-23,female,30-39,142,
2021-05-23,female,40-49,158,
2021-05-23,female,50-59,103,
2021-05-23,female,60-69,57,
2021-05-23,female,70-79,27,
2021-05-23,female,80-89,29,
2021-05-23,female,90+,16,
2021-05-23,female,total,939,
2021-05-23,male,00-09,61,
2021-05-23,male,10-19,116,
2021-05-23,male,20-29,137,
2021-05-23,male,30-39,171,
2021-05-23,male,40-49,137,
2021-05-23,male,50-59,103,
2021-05-23,male,60-69,47,
2021-05-23,male,70-79,33,
2021-05-23,male,80-89,15,
2021-05-23,male,90+,7,
2021-05-23,male,total,827,
2021-05-23,total,00-09,119,
2021-05-23,total,10-19,269,
2021-05-23,total,20-29,341,
2021-05-23,total,30-39,314,
2021-05-23,total,40-49,296,
2021-05-23,total,50-59,207,
2021-05-23,total,60-69,104,
2021-05-23,total,70-79,60,
2021-05-23,total,80-89,44,
2021-05-23,total,90+,23,
2021-05-23,total,total,1777,
2021-05-24,female,00-09,126,
2021-05-24,female,10-19,281,
2021-05-24,female,20-29,333,
2021-05-24,female,30-39,383,
2021-05-24,female,40-49,283,
2021-05-24,female,50-59,173,
2021-05-24,female,60-69,91,
2021-05-24,female,70-79,43,
2021-05-24,female,80-89,33,
2021-05-24,female,90+,19,
2021-05-24,female,total,1766,
2021-05-24,male,00-09,135,
2021-05-24,male,10-19,280,
2021-05-24,male,20-29,315,
2021-05-24,male,30-39,319,
2021-05-24,male,40-49,275,
2021-05-24,male,50-59,210,
2021-05-24,male,60-69,93,
2021-05-24,male,70-79,50,
2021-05-24,male,80-89,25,
2021-05-24,male,90+,9,
2021-05-24,male,total,1712,
2021-05-24,total,00-09,263,
2021-05-24,total,10-19,567,
2021-05-24,total,20-29,654,
2021-05-24,total,30-39,704,
2021-05-24,total,40-49,562,
2021-05-24,total,50-59,385,
2021-05-24,total,60-69,184,
2021-05-24,total,70-79,93,
2021-05-24,total,80-89,58,
2021-05-24,total,90+,28,
2021-05-24,total,total,3500,
2021-05-25,female,00-09,640,
2021-05-25,female,10-19,1522,
2021-05-25,female,20-29,1443,
2021-05-25,female,30-39,1559,
2021-05-25,female,40-49,1358,
2021-05-25,female,50-59,1029,
2021-05-25,female,60-69,553,
2021-05-25,female,70-79,232,
2021-05-25,female,80-89,154,
2021-05-25,female,90+,73,
2021-05-25,female,total,8568,
2021-05-25,male,00-09,741,
2021-05-25,male,10-19,1584,
2021-05-25,male,20-29,1333,
2021-05-25,male,30-39,1269,
2021-05-25,male,40-49,1186,
2021-05-25,male,50-59,952,
2021-05-25,male,60-69,464,
2021-05-25,male,70-79,190,
2021-05-25,male,80-89,94,
2021-05-25,male,90+,22,
2021-05-25,male,total,7838,
2021-05-25,total,00-09,1412,
2021-05-25,total,10-19,3160,
2021-05-25,total,20-29,2788,
2021-05-25,total,30-39,2842,
2021-05-25,total,40-49,2554,
2021-05-25,total,50-59,1984,
2021-05-25,total,60-69,1019,
2021-05-25,total,70-79,423,
2021-05-25,total,80-89,249,
2021-05-25,total,90+,95,
2021-05-25,total,total,16536,
2021-05-26,female,00-09,442,
2021-05-26,female,10-19,1135,
2021-05-26,female,20-29,1070,
2021-05-26,female,30-39,1054,
2021-05-26,female,40-49,957,
2021-05-26,female,50-59,619,
2021-05-26,female,60-69,372,
2021-05-26,female,70-79,174,
2021-05-26,female,80-89,108,
2021-05-26,female,90+,59,
2021-05-26,female,total,5992,
2021-05-26,male,00-09,524,
2021-05-26,male,10-19,1199,
2021-05-26,male,20-29,1119,
2021-05-26,male,30-39,898,
2021-05-26,male,40-49,843,
2021-05-26,male,50-59,601,
2021-05-26,male,60-69,347,
2021-05-26,male,70-79,144,
2021-05-26,male,80-89,79,
2021-05-26,male,90+,20,
2021-05-26,male,total,5774,
2021-05-26,total,00-09,986,
2021-05-26,total,10-19,2375,
2021-05-26,total,20-29,2198,
2021-05-26,total,30-39,1959,
2021-05-26,total,40-49,1809,
2021-05-26,total,50-59,1226,
2021-05-26,total,60-69,722,
2021-05-26,total,70-79,320,
2021-05-26,total,80-89,187,
2021-05-26,total,90+,79,
2021-05-26,total,total,11863,
2021-05-27,female,00-09,470,
2021-05-27,female,10-19,1082,
2021-05-27,female,20-29,1015,
2021-05-27,female,30-39,1027,
2021-05-27,female,40-49,866,
2021-05-27,female,50-59,592,
2021-05-27,female,60-69,339,
2021-05-27,female,70-79,173,
2021-05-27,female,80-89,103,
2021-05-27,female,90+,56,
2021-05-27,female,total,5724,
2021-05-27,male,00-09,502,
2021-05-27,male,10-19,1111,
2021-05-27,male,20-29,998,
2021-05-27,male,30-39,834,
2021-05-27,male,40-49,745,
2021-05-27,male,50-59,599,
2021-05-27,male,60-69,306,
2021-05-27,male,70-79,139,
2021-05-27,male,80-89,70,
2021-05-27,male,90+,12,
2021-05-27,male,total,5316,
2021-05-27,total,00-09,997,
2021-05-27,total,10-19,2228,
2021-05-27,total,20-29,2025,
2021-05-27,total,30-39,1869,
2021-05-27,total,40-49,1617,
2021-05-27,total,50-59,1193,
2021-05-27,total,60-69,649,
2021-05-27,total,70-79,314,
2021-05-27,total,80-89,174,
2021-05-27,total,90+,68,
2021-05-27,total,total,11135,
2021-05-28,female,00-09,484,
2021-05-28,female,10-19,1071,
2021-05-28,female,20-29,867,
2021-05-28,female,30-39,892,
2021-05-28,female,40-49,842,
2021-05-28,female,50-59,560,
2021-05-28,female,60-69,306,
2021-05-28,female,70-79,169,
2021-05-28,female,80-89,102,
2021-05-28,female,90+,59,
2021-05-28,female,total,5354,
2021-05-28,male,00-09,507,
2021-05-28,male,10-19,1145,
2021-05-28,male,20-29,932,
2021-05-28,male,30-39,764,
2021-05-28,male,40-49,752,
2021-05-28,male,50-59,562,
2021-05-28,male,60-69,273,
2021-05-28,male,70-79,148,
2021-05-28,male,80-89,56,
2021-05-28,male,90+,24,
2021-05-28,male,total,5165,
2021-05-28,total,00-09,1009,
2021-05-28,total,10-19,2250,
2021-05-28,total,20-29,1808,
2021-05-28,total,30-39,1662,
2021-05-28,total,40-49,1602,
2021-05-28,total,50-59,1133,
2021-05-28,total,60-69,581,
2021-05-28,total,70-79,318,
2021-05-28,total,80-89,158,
2021-05-28,total,90+,84,
2021-05-28,total,total,10609,
2021-05-29,female,00-09,264,
2021-05-29,female,10-19,616,
2021-05-29,female,20-29,618,
2021-05-29,female,30-39,517,
2021-05-29,female,40-49,480,
2021-05-29,female,50-59,369,
2021-05-29,female,60-69,210,
2021-05-29,female,70-79,122,
2021-05-29,female,80-89,48,
2021-05-29,female,90+,21,
2021-05-29,female,total,3266,
2021-05-29,male,00-09,275,
2021-05-29,male,10-19,574,
2021-05-29,male,20-29,501,
2021-05-29,male,30-39,496,
2021-05-29,male,40-49,504,
2021-05-29,male,50-59,350,
2021-05-29,male,60-69,193,
2021-05-29,male,70-79,84,
2021-05-29,male,80-89,34,
2021-05-29,male,90+,13,
2021-05-29,male,total,3026,
2021-05-29,total,00-09,554,
2021-05-29,total,10-19,1211,
2021-05-29,total,20-29,1125,
2021-05-29,total,30-39,1017,
2021-05-29,total,40-49,986,
2021-05-29,total,50-59,721,
2021-05-29,total,60-69,406,
2021-05-29,total,70-79,206,
2021-05-29,total,80-89,82,
2021-05-29,total,90+,34,
2021-05-29,total,total,6346,
2021-05-30,female,00-09,50,
2021-05-30,female,10-19,131,
2021-05-30,female,20-29,133,
2021-05-30,female,30-39,136,
2021-05-30,female,40-49,138,
2021-05-30,female,50-59,85,
2021-05-30,female,60-69,38,
2021-05-30,female,70-79,22,
2021-05-30,female,80-89,25,
2021-05-30,female,90+,11,
2021-05-30,female,total,769,
2021-05-30,male,00-09,60,
2021-05-30,male,10-19,116,
2021-05-30,male,20-29,128,
2021-05-30,male,30-39,119,
2021-05-30,male,40-49,118,
2021-05-30,male,50-59,81,
2021-05-30,male,60-69,39,
2021-05-30,male,70-79,24,
2021-05-30,male,80-89,22,
2021-05-30,male,90+,3,
2021-05-30,male,total,711,
2021-05-30,total,00-09,111,
2021-05-30,total,10-19,249,
2021-05-30,total,20-29,266,
2021-05-30,total,30-39,257,
2021-05-30,total,40-49,257,
2021-05-30,total,50-59,168,
2021-05-30,total,60-69,77,
2021-05-30,total,70-79,46,
2021-05-30,total,80-89,47,
2021-05-30,total,90+,14,
2021-05-30,total,total,1493,
2021-05-31,female,00-09,437,
2021-05-31,female,10-19,1089,
2021-05-31,female,20-29,1041,
2021-05-31,female,30-39,1033,
2021-05-31,female,40-49,950,
2021-05-31,female,50-59,698,
2021-05-31,female,60-69,388,
2021-05-31,female,70-79,192,
2021-05-31,female,80-89,101,
2021-05-31,female,90+,53,
2021-05-31,female,total,5985,
2021-05-31,male,00-09,525,
2021-05-31,male,10-19,1088,
2021-05-31,male,20-29,989,
2021-05-31,male,30-39,911,
2021-05-31,male,40-49,919,
2021-05-31,male,50-59,669,
2021-05-31,male,60-69,378,
2021-05-31,male,70-79,136,
2021-05-31,male,80-89,72,
2021-05-31,male,90+,17,
2021-05-31,male,total,5706,
2021-05-31,total,00-09,981,
2021-05-31,total,10-19,2208,
2021-05-31,total,20-29,2039,
2021-05-31,total,30-39,1952,
2021-05-31,total,40-49,1872,
2021-05-31,total,50-59,1375,
2021-05-31,total,60-69,768,
2021-05-31,total,70-79,328,
2021-05-31,total,80-89,173,
2021-05-31,total,90+,70,
2021-05-31,total,total,11771,
2021-06-01,female,00-09,343,
2021-06-01,female,10-19,816,
2021-06-01,female,20-29,688,
2021-06-01,female,30-39,690,
2021-06-01,female,40-49,623,
2021-06-01,female,50-59,498,
2021-06-01,female,60-69,264,
2021-06-01,female,70-79,119,
2021-06-01,female,80-89,71,
2021-06-01,female,90+,42,
2021-06-01,female,total,4155,
2021-06-01,male,00-09,325,
2021-06-01,male,10-19,817,
2021-06-01,male,20-29,683,
2021-06-01,male,30-39,585,
2021-06-01,male,40-49,538,
2021-06-01,male,50-59,407,
2021-06-01,male,60-69,216,
2021-06-01,male,70-79,114,
2021-06-01,male,80-89,51,
2021-06-01,male,90+,14,
2021-06-01,male,total,3752,
2021-06-01,total,00-09,683,
2021-06-01,total,10-19,1647,
2021-06-01,total,20-29,1377,
2021-06-01,total,30-39,1283,
2021-06-01,total,40-49,1162,
2021-06-01,total,50-59,909,
2021-06-01,total,60-69,481,
2021-06-01,total,70-79,233,
2021-06-01,total,80-89,122,
2021-06-01,total,90+,56,
2021-06-01,total,total,7957,
2021-06-02,female,00-09,295,
2021-06-02,female,10-19,784,
2021-06-02,female,20-29,698,
2021-06-02,female,30-39,676,
2021-06-02,female,40-49,616,
2021-06-02,female,50-59,430,
2021-06-02,female,60-69,229,
2021-06-02,female,70-79,119,
2021-06-02,female,80-89,89,
2021-06-02,female,90+,30,
2021-06-02,female,total,3966,
2021-06-02,male,00-09,288,
2021-06-02,male,10-19,760,
2021-06-02,male,20-29,670,
2021-06-02,male,30-39,565,
2021-06-02,male,40-49,514,
2021-06-02,male,50-59,385,
2021-06-02,male,60-69,216,
2021-06-02,male,70-79,101,
2021-06-02,male,80-89,57,
2021-06-02,male,90+,9,
2021-06-02,male,total,3565,
2021-06-02,total,00-09,597,
2021-06-02,total,10-19,1568,
2021-06-02,total,20-29,1378,
2021-06-02,total,30-39,1245,
2021-06-02,total,40-49,1136,
2021-06-02,total,50-59,819,
2021-06-02,total,60-69,446,
2021-06-02,total,70-79,221,
2021-06-02,total,80-89,146,
2021-06-02,total,90+,40,
2021-06-02,total,total,7596,
2021-06-03,female,00-09,246,
2021-06-03,female,10-19,660,
2021-06-03,female,20-29,656,
2021-06-03,female,30-39,627,
2021-06-03,female,40-49,553,
2021-06-03,female,50-59,401,
2021-06-03,female,60-69,230,
2021-06-03,female,70-79,100,
2021-06-03,female,80-89,71,
2021-06-03,female,90+,46,
2021-06-03,female,total,3591,
2021-06-03,male,00-09,282,
2021-06-03,male,10-19,679,
2021-06-03,male,20-29,669,
2021-06-03,male,30-39,527,
2021-06-03,male,40-49,464,
2021-06-03,male,50-59,389,
2021-06-03,male,60-69,189,
2021-06-03,male,70-79,88,
2021-06-03,male,80-89,43,
2021-06-03,male,90+,12,
2021-06-03,male,total,3345,
2021-06-03,total,00-09,542,
2021-06-03,total,10-19,1367,
2021-06-03,total,20-29,1333,
2021-06-03,total,30-39,1158,
2021-06-03,total,40-49,1023,
2021-06-03,total,50-59,801,
2021-06-03,total,60-69,420,
2021-06-03,total,70-79,188,
2021-06-03,total,80-89,115,
2021-06-03,total,90+,58,
2021-06-03,total,total,7009,
2021-06-04,female,00-09,286,
2021-06-04,female,10-19,678,
2021-06-04,female,20-29,597,
2021-06-04,female,30-39,561,
2021-06-04,female,40-49,515,
2021-06-04,female,50-59,338,
2021-06-04,female,60-69,221,
2021-06-04,female,70-79,110,
2021-06-04,female,80-89,64,
2021-06-04,female,90+,41,
2021-06-04,female,total,3413,
2021-06-04,male,00-09,311,
2021-06-04,male,10-19,735,
2021-06-04,male,20-29,557,
2021-06-04,male,30-39,453,
2021-06-04,male,40-49,420,
2021-06-04,male,50-59,357,
2021-06-04,male,60-69,176,
2021-06-04,male,70-79,92,
2021-06-04,male,80-89,32,
2021-06-04,male,90+,14,
2021-06-04,male,total,3148,
2021-06-04,total,00-09,609,
2021-06-04,total,10-19,1436,
2021-06-04,total,20-29,1162,
2021-06-04,total,30-39,1018,
2021-06-04,total,40-49,941,
2021-06-04,total,50-59,698,
2021-06-04,total,60-69,399,
2021-06-04,total,70-79,202,
2021-06-04,total,80-89,96,
2021-06-04,total,90+,55,
2021-06-04,total,total,6620,
2021-06-05,female,00-09,138,
2021-06-05,female,10-19,380,
2021-06-05,female,20-29,353,
2021-06-05,female,30-39,364,
2021-06-05,female,40-49,323,
2021-06-05,female,50-59,207,
2021-06-05,female,60-69,140,
2021-06-05,female,70-79,48,
2021-06-05,female,80-89,34,
2021-06-05,female,90+,14,
2021-06-05,female,total,2002,
2021-06-05,male,00-09,163,
2021-06-05,male,10-19,347,
2021-06-05,male,20-29,352,
2021-06-05,male,30-39,309,
2021-06-05,male,40-49,295,
2021-06-05,male,50-59,201,
2021-06-05,male,60-69,103,
2021-06-05,male,70-79,77,
2021-06-05,male,80-89,45,
2021-06-05,male,90+,11,
2021-06-05,male,total,1903,
2021-06-05,total,00-09,312,
2021-06-05,total,10-19,747,
2021-06-05,total,20-29,708,
2021-06-05,total,30-39,674,
2021-06-05,total,40-49,620,
2021-06-05,total,50-59,409,
2021-06-05,total,60-69,246,
2021-06-05,total,70-79,126,
2021-06-05,total,80-89,79,
2021-06-05,total,90+,25,
2021-06-05,total,total,3947,
2021-06-06,female,00-09,29,
2021-06-06,female,10-19,66,
2021-06-06,female,20-29,88,
2021-06-06,female,30-39,79,
2021-06-06,female,40-49,64,
2021-06-06,female,50-59,48,
2021-06-06,female,60-69,23,
2021-06-06,female,70-79,30,
2021-06-06,female,80-89,22,
2021-06-06,female,90+,16,
2021-06-06,female,total,465,
2021-06-06,male,00-09,29,
2021-06-06,male,10-19,64,
2021-06-06,male,20-29,74,
2021-06-06,male,30-39,80,
2021-06-06,male,40-49,67,
2021-06-06,male,50-59,42,
2021-06-06,male,60-69,34,
2021-06-06,male,70-79,22,
2021-06-06,male,80-89,9,
2021-06-06,male,90+,6,
2021-06-06,male,total,427,
2021-06-06,total,00-09,59,
2021-06-06,total,10-19,135,
2021-06-06,total,20-29,162,
2021-06-06,total,30-39,160,
2021-06-06,total,40-49,131,
2021-06-06,total,50-59,90,
2021-06-06,total,60-69,57,
2021-06-06,total,70-79,52,
2021-06-06,total,80-89,31,
2021-06-06,total,90+,22,
2021-06-06,total,total,899,
2021-06-07,female,00-09,242,
2021-06-07,female,10-19,679,
2021-06-07,female,20-29,671,
2021-06-07,female,30-39,689,
2021-06-07,female,40-49,607,
2021-06-07,female,50-59,421,
2021-06-07,female,60-69,249,
2021-06-07,female,70-79,132,
2021-06-07,female,80-89,67,
2021-06-07,female,90+,30,
2021-06-07,female,total,3788,
2021-06-07,male,00-09,264,
2021-06-07,male,10-19,681,
2021-06-07,male,20-29,583,
2021-06-07,male,30-39,552,
2021-06-07,male,40-49,546,
2021-06-07,male,50-59,436,
2021-06-07,male,60-69,198,
2021-06-07,male,70-79,110,
2021-06-07,male,80-89,51,
2021-06-07,male,90+,7,
2021-06-07,male,total,3428,
2021-06-07,total,00-09,516,
2021-06-07,total,10-19,1386,
2021-06-07,total,20-29,1263,
2021-06-07,total,30-39,1245,
2021-06-07,total,40-49,1159,
2021-06-07,total,50-59,863,
2021-06-07,total,60-69,449,
2021-06-07,total,70-79,242,
2021-06-07,total,80-89,119,
2021-06-07,total,90+,37,
2021-06-07,total,total,7281,
2021-06-08,female,00-09,208,
2021-06-08,female,10-19,513,
2021-06-08,female,20-29,471,
2021-06-08,female,30-39,436,
2021-06-08,female,40-49,406,
2021-06-08,female,50-59,286,
2021-06-08,female,60-69,145,
2021-06-08,female,70-79,76,
2021-06-08,female,80-89,51,
2021-06-08,female,90+,26,
2021-06-08,female,total,2618,
2021-06-08,male,00-09,219,
2021-06-08,male,10-19,496,
2021-06-08,male,20-29,458,
2021-06-08,male,30-39,341,
2021-06-08,male,40-49,341,
2021-06-08,male,50-59,254,
2021-06-08,male,60-69,129,
2021-06-08,male,70-79,66,
2021-06-08,male,80-89,34,
2021-06-08,male,90+,13,
2021-06-08,male,total,2353,
2021-06-08,total,00-09,438,
2021-06-08,total,10-19,1027,
2021-06-08,total,20-29,932,
2021-06-08,total,30-39,782,
2021-06-08,total,40-49,749,
2021-06-08,total,50-59,547,
2021-06-08,total,60-69,275,
2021-06-08,total,70-79,143,
2021-06-08,total,80-89,85,
2021-06-08,total,90+,39,
2021-06-08,total,total,5022,
2021-06-09,female,00-09,144,
2021-06-09,female,10-19,426,
2021-06-09,female,20-29,421,
2021-06-09,female,30-39,400,
2021-06-09,female,40-49,334,
2021-06-09,female,50-59,229,
2021-06-09,female,60-69,143,
2021-06-09,female,70-79,71,
2021-06-09,female,80-89,44,
2021-06-09,female,90+,23,
2021-06-09,female,total,2236,
2021-06-09,male,00-09,167,
2021-06-09,male,10-19,420,
2021-06-09,male,20-29,372,
2021-06-09,male,30-39,295,
2021-06-09,male,40-49,277,
2021-06-09,male,50-59,229,
2021-06-09,male,60-69,109,
2021-06-09,male,70-79,53,
2021-06-09,male,80-89,25,
2021-06-09,male,90+,13,
2021-06-09,male,total,1964,
2021-06-09,total,00-09,315,
2021-06-09,total,10-19,862,
2021-06-09,total,20-29,796,
2021-06-09,total,30-39,697,
2021-06-09,total,40-49,612,
2021-06-09,total,50-59,460,
2021-06-09,total,60-69,252,
2021-06-09,total,70-79,124,
2021-06-09,total,80-89,69,
2021-06-09,total,90+,36,
2021-06-09,total,total,4229,
2021-06-10,female,00-09,142,
2021-06-10,female,10-19,378,
2021-06-10,female,20-29,345,
2021-06-10,female,30-39,363,
2021-06-10,female,40-49,294,
2021-06-10,female,50-59,203,
2021-06-10,female,60-69,149,
2021-06-10,female,70-79,58,
2021-06-10,female,80-89,40,
2021-06-10,female,90+,19,
2021-06-10,female,total,1991,
2021-06-10,male,00-09,145,
2021-06-10,male,10-19,379,
2021-06-10,male,20-29,328,
2021-06-10,male,30-39,301,
2021-06-10,male,40-49,250,
2021-06-10,male,50-59,190,
2021-06-10,male,60-69,121,
2021-06-10,male,70-79,44,
2021-06-10,male,80-89,24,
2021-06-10,male,90+,7,
2021-06-10,male,total,1790,
2021-06-10,total,00-09,295,
2021-06-10,total,10-19,778,
2021-06-10,total,20-29,677,
2021-06-10,total,30-39,667,
2021-06-10,total,40-49,545,
2021-06-10,total,50-59,395,
2021-06-10,total,60-69,270,
2021-06-10,total,70-79,102,
2021-06-10,total,80-89,65,
2021-06-10,total,90+,26,
2021-06-10,total,total,3821,
2021-06-11,female,00-09,193,
2021-06-11,female,10-19,362,
2021-06-11,female,20-29,395,
2021-06-11,female,30-39,336,
2021-06-11,female,40-49,299,
2021-06-11,female,50-59,225,
2021-06-11,female,60-69,128,
2021-06-11,female,70-79,66,
2021-06-11,female,80-89,55,
2021-06-11,female,90+,24,
2021-06-11,female,total,2083,
2021-06-11,male,00-09,154,
2021-06-11,male,10-19,375,
2021-06-11,male,20-29,382,
2021-06-11,male,30-39,271,
2021-06-11,male,40-49,280,
2021-06-11,male,50-59,185,
2021-06-11,male,60-69,111,
2021-06-11,male,70-79,63,
2021-06-11,male,80-89,23,
2021-06-11,male,90+,11,
2021-06-11,male,total,1858,
2021-06-11,total,00-09,348,
2021-06-11,total,10-19,748,
2021-06-11,total,20-29,781,
2021-06-11,total,30-39,610,
2021-06-11,total,40-49,579,
2021-06-11,total,50-59,413,
2021-06-11,total,60-69,239,
2021-06-11,total,70-79,129,
2021-06-11,total,80-89,78,
2021-06-11,total,90+,35,
2021-06-11,total,total,3964,
2021-06-12,female,00-09,86,
2021-06-12,female,10-19,219,
2021-06-12,female,20-29,195,
2021-06-12,female,30-39,210,
2021-06-12,female,40-49,201,
2021-06-12,female,50-59,126,
2021-06-12,female,60-69,67,
2021-06-12,female,70-79,34,
2021-06-12,female,80-89,25,
2021-06-12,female,90+,10,
2021-06-12,female,total,1173,
2021-06-12,male,00-09,75,
2021-06-12,male,10-19,198,
2021-06-12,male,20-29,181,
2021-06-12,male,30-39,181,
2021-06-12,male,40-49,162,
2021-06-12,male,50-59,103,
2021-06-12,male,60-69,54,
2021-06-12,male,70-79,35,
2021-06-12,male,80-89,16,
2021-06-12,male,90+,3,
2021-06-12,male,total,1008,
2021-06-12,total,00-09,162,
2021-06-12,total,10-19,422,
2021-06-12,total,20-29,377,
2021-06-12,total,30-39,391,
2021-06-12,total,40-49,363,
2021-06-12,total,50-59,229,
2021-06-12,total,60-69,121,
2021-06-12,total,70-79,70,
2021-06-12,total,80-89,41,
2021-06-12,total,90+,13,
2021-06-12,total,total,2189,
2021-06-13,female,00-09,21,
2021-06-13,female,10-19,35,
2021-06-13,female,20-29,47,
2021-06-13,female,30-39,51,
2021-06-13,female,40-49,41,
2021-06-13,female,50-59,27,
2021-06-13,female,60-69,12,
2021-06-13,female,70-79,9,
2021-06-13,female,80-89,10,
2021-06-13,female,90+,5,
2021-06-13,female,total,258,
2021-06-13,male,00-09,21,
2021-06-13,male,10-19,24,
2021-06-13,male,20-29,49,
2021-06-13,male,30-39,45,
2021-06-13,male,40-49,35,
2021-06-13,male,50-59,30,
2021-06-13,male,60-69,22,
2021-06-13,male,70-79,10,
2021-06-13,male,80-89,5,
2021-06-13,male,90+,3,
2021-06-13,male,total,244,
2021-06-13,total,00-09,42,
2021-06-13,total,10-19,60,
2021-06-13,total,20-29,98,
2021-06-13,total,30-39,96,
2021-06-13,total,40-49,76,
2021-06-13,total,50-59,57,
2021-06-13,total,60-69,34,
2021-06-13,total,70-79,19,
2021-06-13,total,80-89,15,
2021-06-13,total,90+,8,
2021-06-13,total,total,505,
2021-06-14,female,00-09,145,
2021-06-14,female,10-19,339,
2021-06-14,female,20-29,377,
2021-06-14,female,30-39,338,
2021-06-14,female,40-49,349,
2021-06-14,female,50-59,257,
2021-06-14,female,60-69,149,
2021-06-14,female,70-79,60,
2021-06-14,female,80-89,37,
2021-06-14,female,90+,16,
2021-06-14,female,total,2069,
2021-06-14,male,00-09,160,
2021-06-14,male,10-19,340,
2021-06-14,male,20-29,298,
2021-06-14,male,30-39,314,
2021-06-14,male,40-49,309,
2021-06-14,male,50-59,221,
2021-06-14,male,60-69,131,
2021-06-14,male,70-79,60,
2021-06-14,male,80-89,29,
2021-06-14,male,90+,3,
2021-06-14,male,total,1865,
2021-06-14,total,00-09,313,
2021-06-14,total,10-19,687,
2021-06-14,total,20-29,680,
2021-06-14,total,30-39,655,
2021-06-14,total,40-49,661,
2021-06-14,total,50-59,480,
2021-06-14,total,60-69,280,
2021-06-14,total,70-79,120,
2021-06-14,total,80-89,66,
2021-06-14,total,90+,19,
2021-06-14,total,total,3963,
2021-06-15,female,00-09,126,
2021-06-15,female,10-19,263,
2021-06-15,female,20-29,286,
2021-06-15,female,30-39,270,
2021-06-15,female,40-49,219,
2021-06-15,female,50-59,159,
2021-06-15,female,60-69,92,
2021-06-15,female,70-79,48,
2021-06-15,female,80-89,36,
2021-06-15,female,90+,20,
2021-06-15,female,total,1519,
2021-06-15,male,00-09,107,
2021-06-15,male,10-19,247,
2021-06-15,male,20-29,267,
2021-06-15,male,30-39,223,
2021-06-15,male,40-49,177,
2021-06-15,male,50-59,138,
2021-06-15,male,60-69,77,
2021-06-15,male,70-79,49,
2021-06-15,male,80-89,22,
2021-06-15,male,90+,10,
2021-06-15,male,total,1317,
2021-06-15,total,00-09,236,
2021-06-15,total,10-19,515,
2021-06-15,total,20-29,554,
2021-06-15,total,30-39,494,
2021-06-15,total,40-49,396,
2021-06-15,total,50-59,300,
2021-06-15,total,60-69,169,
2021-06-15,total,70-79,97,
2021-06-15,total,80-89,58,
2021-06-15,total,90+,30,
2021-06-15,total,total,2849,
2021-06-16,female,00-09,76,
2021-06-16,female,10-19,235,
2021-06-16,female,20-29,257,
2021-06-16,female,30-39,249,
2021-06-16,female,40-49,205,
2021-06-16,female,50-59,139,
2021-06-16,female,60-69,92,
2021-06-16,female,70-79,34,
2021-06-16,female,80-89,29,
2021-06-16,female,90+,19,
2021-06-16,female,total,1335,
2021-06-16,male,00-09,97,
2021-06-16,male,10-19,216,
2021-06-16,male,20-29,217,
2021-06-16,male,30-39,196,
2021-06-16,male,40-49,181,
2021-06-16,male,50-59,119,
2021-06-16,male,60-69,74,
2021-06-16,male,70-79,46,
2021-06-16,male,80-89,16,
2021-06-16,male,90+,6,
2021-06-16,male,total,1171,
2021-06-16,total,00-09,177,
2021-06-16,total,10-19,454,
2021-06-16,total,20-29,476,
2021-06-16,total,30-39,446,
2021-06-16,total,40-49,388,
2021-06-16,total,50-59,258,
2021-06-16,total,60-69,166,
2021-06-16,total,70-79,81,
2021-06-16,total,80-89,45,
2021-06-16,total,90+,25,
2021-06-16,total,total,2520,
2021-06-17,female,00-09,89,
2021-06-17,female,10-19,230,
2021-06-17,female,20-29,277,
2021-06-17,female,30-39,243,
2021-06-17,female,40-49,185,
2021-06-17,female,50-59,134,
2021-06-17,female,60-69,78,
2021-06-17,female,70-79,37,
2021-06-17,female,80-89,26,
2021-06-17,female,90+,17,
2021-06-17,female,total,1316,
2021-06-17,male,00-09,82,
2021-06-17,male,10-19,220,
2021-06-17,male,20-29,219,
2021-06-17,male,30-39,183,
2021-06-17,male,40-49,174,
2021-06-17,male,50-59,133,
2021-06-17,male,60-69,84,
2021-06-17,male,70-79,37,
2021-06-17,male,80-89,23,
2021-06-17,male,90+,5,
2021-06-17,male,total,1161,
2021-06-17,total,00-09,175,
2021-06-17,total,10-19,458,
2021-06-17,total,20-29,497,
2021-06-17,total,30-39,428,
2021-06-17,total,40-49,360,
2021-06-17,total,50-59,267,
2021-06-17,total,60-69,164,
2021-06-17,total,70-79,74,
2021-06-17,total,80-89,49,
2021-06-17,total,90+,22,
2021-06-17,total,total,2496,
2021-06-18,female,00-09,96,
2021-06-18,female,10-19,235,
2021-06-18,female,20-29,273,
2021-06-18,female,30-39,212,
2021-06-18,female,40-49,180,
2021-06-18,female,50-59,128,
2021-06-18,female,60-69,108,
2021-06-18,female,70-79,47,
2021-06-18,female,80-89,32,
2021-06-18,female,90+,26,
2021-06-18,female,total,1338,
2021-06-18,male,00-09,110,
2021-06-18,male,10-19,225,
2021-06-18,male,20-29,242,
2021-06-18,male,30-39,214,
2021-06-18,male,40-49,161,
2021-06-18,male,50-59,138,
2021-06-18,male,60-69,92,
