date,gender,age_group,cases,deaths
2021-06-27,total,total,1496.0,1.0
2021-06-28,female,total,459.0,1.0
2021-06-28,male,total,442.0,1.0
2021-06-28,total,total,902.0,2.0
2021-06-29,female,total,863.0,4.0
2021-06-29,male,total,873.0,2.0
2021-06-29,total,total,1806.0,6.0
2021-06-30,female,total,1163.0,3.0
2021-06-30,male,total,1187.0,1.0
2021-06-30,total,total,2302.0,4.0
2021-07-01,female,total,1248.0,2.0
2021-07-01,male,total,1183.0,3.0
2021-07-01,total,total,2449.0,5.0
2021-07-02,female,total,1170.0,1.0
2021-07-02,male,total,1260.0,6.0
2021-07-02,total,total,2436.0,7.0
2021-07-03,female,total,1294.0,2.0
2021-07-03,male,total,1303.0,2.0
2021-07-03,total,total,2605.0,4.0
2021-07-04,female,total,1039.0,0.0
2021-07-04,male,total,1008.0,0.0
2021-07-04,total,total,2041.0,0.0
2021-07-05,female,total,748.0,2.0
2021-07-05,male,total,730.0,3.0
2021-07-05,total,total,1483.0,5.0
2021-07-06,female,total,1062.0,1.0
2021-07-06,male,total,1095.0,0.0
2021-07-06,total,total,2170.0,1.0
2021-07-07,female,total,1663.0,3.0
2021-07-07,male,total,1629.0,5.0
2021-07-07,total,total,3285.0,8.0
2021-07-08,female,total,1658.0,4.0
2021-07-08,male,total,1606.0,5.0
2021-07-08,total,total,3269.0,9.0
2021-07-09,female,total,1687.0,1.0
2021-07-09,male,total,1492.0,6.0
2021-07-09,total,total,3194.0,7.0
2021-07-10,female,total,1620.0,1.0
2021-07-10,male,total,1536.0,5.0
2021-07-10,total,total,3162.0,6.0
2021-07-11,female,total,1185.0,5.0
2021-07-11,male,total,1120.0,3.0
2021-07-11,total,total,2323.0,8.0
2021-07-12,female,total,887.0,2.0
2021-07-12,male,total,898.0,6.0
2021-07-12,total,total,1782.0,8.0
2021-07-13,female,total,1293.0,5.0
2021-07-13,male,total,1322.0,4.0
2021-07-13,total,total,2650.0,9.0
2021-07-14,female,total,2078.0,6.0
2021-07-14,male,total,2052.0,3.0
2021-07-14,total,total,4153.0,9.0
2021-07-15,female,total,1796.0,3.0
2021-07-15,male,total,1837.0,2.0
2021-07-15,total,total,3641.0,5.0
2021-07-16,female,total,1760.0,4.0
2021-07-16,male,total,1784.0,3.0
2021-07-16,total,total,3547.0,7.0
2021-07-17,female,total,1901.0,4.0
2021-07-17,male,total,1757.0,1.0
2021-07-17,total,total,3677.0,5.0
2021-07-18,female,total,1635.0,4.0
2021-07-18,male,total,1625.0,4.0
2021-07-18,total,total,3261.0,8.0
2021-07-19,female,total,907.0,4.0
2021-07-19,male,total,957.0,4.0
2021-07-19,total,total,1855.0,8.0
2021-07-20,female,total,1407.0,3.0
2021-07-20,male,total,1296.0,1.0
2021-07-20,total,total,2706.0,4.0
2021-07-21,female,total,2177.0,5.0
2021-07-21,male,total,2201.0,8.0
2021-07-21,total,total,4376.0,13.0
2021-07-22,female,total,1877.0,6.0
2021-07-22,male,total,1747.0,10.0
2021-07-22,total,total,3622.0,16.0
2021-07-23,female,total,1931.0,11.0
2021-07-23,male,total,1858.0,5.0
2021-07-23,total,total,3794.0,16.0
2021-07-24,female,total,1743.0,12.0
2021-07-24,male,total,1640.0,8.0
2021-07-24,total,total,3396.0,20.0
2021-07-25,female,total,1362.0,5.0
2021-07-25,male,total,1265.0,3.0
2021-07-25,total,total,2625.0,8.0
2021-07-26,female,total,812.0,5.0
2021-07-26,male,total,793.0,4.0
2021-07-26,total,total,1610.0,9.0
2021-07-27,female,total,1176.0,1.0
2021-07-27,male,total,1136.0,5.0
2021-07-27,total,total,2316.0,6.0
2021-07-28,female,total,1746.0,5.0
2021-07-28,male,total,1696.0,8.0
2021-07-28,total,total,3452.0,13.0
2021-07-29,female,total,1547.0,4.0
2021-07-29,male,total,1463.0,6.0
2021-07-29,total,total,3009.0,10.0
2021-07-30,female,total,1291.0,8.0
2021-07-30,male,total,1302.0,6.0
2021-07-30,total,total,2595.0,14.0
2021-07-31,female,total,1306.0,7.0
2021-07-31,male,total,1280.0,10.0
2021-07-31,total,total,2590.0,17.0
2021-08-01,female,total,1225.0,3.0
2021-08-01,male,total,1086.0,5.0
2021-08-01,total,total,2306.0,8.0
2021-08-02,female,total,584.0,4.0
2021-08-02,male,total,606.0,5.0
2021-08-02,total,total,1190.0,9.0
2021-08-03,female,total,1090.0,10.0
2021-08-03,male,total,983.0,9.0
2021-08-03,total,total,2076.0,19.0
2021-08-04,female,total,1695.0,5.0
2021-08-04,male,total,1504.0,10.0
2021-08-04,total,total,3203.0,15.0
2021-08-05,female,total,1343.0,4.0
2021-08-05,male,total,1233.0,6.0
2021-08-05,total,total,2581.0,10.0
2021-08-06,female,total,1200.0,9.0
2021-08-06,male,total,1175.0,9.0
2021-08-06,total,total,2377.0,18.0
2021-08-07,female,total,1300.0,9.0
2021-08-07,male,total,1322.0,8.0
2021-08-07,total,total,2621.0,17.0
2021-08-08,female,total,988.0,6.0
2021-08-08,male,total,991.0,4.0
2021-08-08,total,total,1982.0,10.0
2021-08-09,female,total,555.0,3.0
2021-08-09,male,total,543.0,15.0
2021-08-09,total,total,1094.0,18.0
2021-08-10,female,total,1100.0,7.0
2021-08-10,male,total,1122.0,10.0
2021-08-10,total,total,2232.0,17.0
2021-08-11,female,total,1428.0,6.0
2021-08-11,male,total,1517.0,6.0
2021-08-11,total,total,2948.0,12.0
2021-08-12,female,total,1378.0,7.0
2021-08-12,male,total,1332.0,4.0
2021-08-12,total,total,2708.0,11.0
2021-08-13,female,total,1331.0,4.0
2021-08-13,male,total,1259.0,8.0
2021-08-13,total,total,2598.0,12.0
2021-08-14,female,total,1293.0,7.0
2021-08-14,male,total,1272.0,5.0
2021-08-14,total,total,2571.0,12.0
2021-08-15,female,total,1084.0,6.0
2021-08-15,male,total,1129.0,7.0
2021-08-15,total,total,2217.0,13.0
2021-08-16,female,total,585.0,6.0
2021-08-16,male,total,547.0,5.0
2021-08-16,total,total,1135.0,11.0
2021-08-17,female,total,1059.0,8.0
2021-08-17,male,total,1043.0,3.0
2021-08-17,total,total,2118.0,11.0
2021-08-18,female,total,1524.0,7.0
2021-08-18,male,total,1453.0,10.0
2021-08-18,total,total,2983.0,17.0
2021-08-19,female,total,1307.0,4.0
2021-08-19,male,total,1247.0,8.0
2021-08-19,total,total,2554.0,12.0
2021-08-20,female,total,1289.0,4.0
2021-08-20,male,total,1216.0,5.0
2021-08-20,total,total,2507.0,9.0
2021-08-21,female,total,1381.0,2.0
2021-08-21,male,total,1293.0,6.0
2021-08-21,total,total,2676.0,8.0
2021-08-22,female,total,1062.0,2.0
2021-08-22,male,total,1048.0,7.0
2021-08-22,total,total,2112.0,9.0
2021-08-23,female,total,562.0,5.0
2021-08-23,male,total,566.0,1.0
2021-08-23,total,total,1126.0,6.0
2021-08-24,female,total,1143.0,7.0
2021-08-24,male,total,1118.0,6.0
2021-08-24,total,total,2261.0,13.0
2021-08-25,female,total,1593.0,8.0
2021-08-25,male,total,1461.0,8.0
2021-08-25,total,total,3062.0,16.0
2021-08-26,female,total,1267.0,11.0
2021-08-26,male,total,1284.0,4.0
2021-08-26,total,total,2552.0,15.0
2021-08-27,female,total,1204.0,9.0
2021-08-27,male,total,1168.0,5.0
2021-08-27,total,total,2370.0,14.0
2021-08-28,female,total,1259.0,3.0
2021-08-28,male,total,1107.0,5.0
2021-08-28,total,total,2374.0,8.0
2021-08-29,female,total,864.0,6.0
2021-08-29,male,total,917.0,4.0
2021-08-29,total,total,1782.0,10.0
2021-08-30,female,total,563.0,4.0
2021-08-30,male,total,512.0,5.0
2021-08-30,total,total,1072.0,9.0
2021-08-31,female,total,950.0,11.0
2021-08-31,male,total,956.0,2.0
2021-08-31,total,total,1908.0,13.0
2021-09-01,female,total,828.0,6.0
2021-09-01,male,total,738.0,8.0
2021-09-01,total,total,1565.0,14.0
2021-09-02,female,total,1385.0,4.0
2021-09-02,male,total,1448.0,5.0
2021-09-02,total,total,2830.0,9.0
2021-09-03,female,total,899.0,2.0
2021-09-03,male,total,924.0,4.0
2021-09-03,total,total,1822.0,6.0
2021-09-04,female,total,900.0,6.0
2021-09-04,male,total,811.0,7.0
2021-09-04,total,total,1713.0,13.0
2021-09-05,female,total,587.0,8.0
2021-09-05,male,total,601.0,5.0
2021-09-05,total,total,1190.0,13.0
2021-09-06,female,total,322.0,9.0
2021-09-06,male,total,342.0,3.0
2021-09-06,total,total,663.0,12.0
2021-09-07,female,total,594.0,4.0
2021-09-07,male,total,636.0,2.0
2021-09-07,total,total,1231.0,6.0
2021-09-08,female,total,928.0,7.0
2021-09-08,male,total,847.0,3.0
2021-09-08,total,total,1778.0,10.0
2021-09-09,female,total,726.0,4.0
2021-09-09,male,total,681.0,6.0
2021-09-09,total,total,1408.0,10.0
2021-09-10,female,total,665.0,5.0
2021-09-10,male,total,658.0,2.0
2021-09-10,total,total,1323.0,7.0
2021-09-11,female,total,650.0,2.0
2021-09-11,male,total,573.0,8.0
2021-09-11,total,total,1223.0,10.0
2021-09-12,female,total,466.0,6.0
2021-09-12,male,total,448.0,2.0
2021-09-12,total,total,911.0,8.0
2021-09-13,female,total,225.0,2.0
2021-09-13,male,total,233.0,3.0
2021-09-13,total,total,458.0,5.0
2021-09-14,female,total,549.0,4.0
2021-09-14,male,total,504.0,2.0
2021-09-14,total,total,1058.0,6.0
2021-09-15,female,total,679.0,2.0
2021-09-15,male,total,566.0,8.0
2021-09-15,total,total,1247.0,10.0
2021-09-16,female,total,559.0,1.0
2021-09-16,male,total,507.0,5.0
2021-09-16,total,total,1062.0,6.0
2021-09-17,female,total,574.0,1.0
2021-09-17,male,total,446.0,6.0
2021-09-17,total,total,1023.0,7.0
2021-09-18,female,total,516.0,2.0
2021-09-18,male,total,423.0,5.0
2021-09-18,total,total,939.0,7.0
2021-09-19,female,total,341.0,3.0
2021-09-19,male,total,337.0,2.0
2021-09-19,total,total,677.0,5.0
2021-09-20,female,total,117.0,4.0
2021-09-20,male,total,154.0,3.0
2021-09-20,total,total,272.0,7.0
2021-09-21,female,total,384.0,3.0
2021-09-21,male,total,399.0,8.0
2021-09-21,total,total,780.0,11.0
2021-09-22,female,total,453.0,4.0
2021-09-22,male,total,442.0,4.0
2021-09-22,total,total,891.0,8.0
2021-09-23,female,total,460.0,4.0
2021-09-23,male,total,425.0,1.0
2021-09-23,total,total,885.0,5.0
2021-09-24,female,total,413.0,6.0
2021-09-24,male,total,350.0,3.0
2021-09-24,total,total,757.0,9.0
2021-09-25,female,total,357.0,3.0
2021-09-25,male,total,358.0,2.0
2021-09-25,total,total,713.0,5.0
2021-09-26,female,total,305.0,1.0
2021-09-26,male,total,293.0,1.0
2021-09-26,total,total,599.0,2.0
2021-09-27,female,total,120.0,1.0
2021-09-27,male,total,108.0,0.0
2021-09-27,total,total,230.0,1.0
2021-09-28,female,total,312.0,2.0
2021-09-28,male,total,290.0,5.0
2021-09-28,total,total,600.0,7.0
2021-09-29,female,total,405.0,3.0
2021-09-29,male,total,352.0,3.0
2021-09-29,total,total,755.0,6.0
2021-09-30,female,total,362.0,1.0
2021-09-30,male,total,387.0,6.0
2021-09-30,total,total,749.0,7.0
2021-10-01,female,total,354.0,3.0
2021-10-01,male,total,339.0,1.0
2021-10-01,total,total,696.0,4.0
2021-10-02,female,total,360.0,2.0
2021-10-02,male,total,328.0,5.0
2021-10-02,total,total,690.0,7.0
2021-10-03,female,total,231.0,3.0
2021-10-03,male,total,219.0,4.0
2021-10-03,total,total,449.0,7.0
2021-10-04,female,total,89.0,3.0
2021-10-04,male,total,103.0,4.0
2021-10-04,total,total,193.0,7.0
